title,company,salary,location,url,crawled_at,min_salary_raw,max_salary_raw,currency,min_salary_mil_vnd,max_salary_mil_vnd,avg_salary_mil_vnd
Việc làm Sửa chữa máy tính và máy in,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-sua-chua-may-tinh-va-may-in-cl586,2026-01-30T09:23:58.414091,,,Negotiable,,,
Việc làm Lắp đặt/bảo trì thang máy,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-lap-dat-bao-tri-thang-may-cl372,2026-01-30T09:23:58.415095,,,Negotiable,,,
Việc làm Việc làm Bảo vệ/Bảo trì/Sửa chữa khác,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-viec-lam-bao-ve-bao-tri-sua-chua-khac-cl1055,2026-01-30T09:23:58.415095,,,Negotiable,,,
Việc làm Vệ sinh/Tạp vụ,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-ve-sinh-tap-vu-cl201,2026-01-30T09:23:58.415095,,,Negotiable,,,
Việc làm Giúp việc,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-giup-viec-cl572,2026-01-30T09:23:58.415095,,,Negotiable,,,
Việc làm Bảo mẫu/Người trông trẻ,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-bao-mau-nguoi-trong-tre-cl591,2026-01-30T09:23:58.415095,,,Negotiable,,,
Việc làm Nhân viên dọn vệ sinh,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nhan-vien-don-ve-sinh-cl570,2026-01-30T09:23:58.415095,,,Negotiable,,,
Việc làm Dịch vụ vệ sinh/nhà cửa khác,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-dich-vu-ve-sinh-nha-cua-khac-cl972,2026-01-30T09:23:58.415095,,,Negotiable,,,
Việc làm Phun xăm thẩm mỹ,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-phun-xam-tham-my-cl563,2026-01-30T09:23:58.415095,,,Negotiable,,,
Việc làm Thợ xăm (Tattoo Artist),,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tho-xam-tattoo-artist-cl937,2026-01-30T09:23:58.415095,,,Negotiable,,,
Việc làm Kỹ thuật viên Spa,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-ky-thuat-vien-spa-cl560,2026-01-30T09:23:58.415095,,,Negotiable,,,
Việc làm Thợ cắt tóc,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tho-cat-toc-cl564,2026-01-30T09:23:58.415095,,,Negotiable,,,
Việc làm Thợ nail/mi,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tho-nail-mi-cl562,2026-01-30T09:23:58.415095,,,Negotiable,,,
Việc làm Nhân viên massage,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nhan-vien-massage-cl569,2026-01-30T09:23:58.416091,,,Negotiable,,,
Việc làm Dịch vụ làm đẹp khác,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-dich-vu-lam-dep-khac-cl917,2026-01-30T09:23:58.416091,,,Negotiable,,,
Việc làm Đầu bếp,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-dau-bep-cl865,2026-01-30T09:23:58.416091,,,Negotiable,,,
Việc làm Phục vụ,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-phuc-vu-cl862,2026-01-30T09:23:58.416091,,,Negotiable,,,
Việc làm Phụ bếp,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-phu-bep-cl867,2026-01-30T09:23:58.416091,,,Negotiable,,,
Việc làm Thợ làm bánh,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tho-lam-banh-cl869,2026-01-30T09:23:58.416091,,,Negotiable,,,
Việc làm Chuyên môn Nhà hàng/Dịch vụ ăn uống khác,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-chuyen-mon-nha-hang-dich-vu-an-uong-khac-cl996,2026-01-30T09:23:58.416091,,,Negotiable,,,
Việc làm Giặt là,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-giat-la-cl875,2026-01-30T09:23:58.416091,,,Negotiable,,,
Việc làm Bellman (nhân viên hành lý),,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-bellman-nhan-vien-hanh-ly-cl873,2026-01-30T09:23:58.416091,,,Negotiable,,,
Việc làm Buồng phòng,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-buong-phong-cl874,2026-01-30T09:23:58.416091,,,Negotiable,,,
Việc làm Nhân viên đỗ xe (Valet Parking),,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nhan-vien-do-xe-valet-parking-cl876,2026-01-30T09:23:58.416091,,,Negotiable,,,
Việc làm PG,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-pg-cl1077,2026-01-30T09:23:58.416091,,,Negotiable,,,
Việc làm Hiệu đính và nhập liệu,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-hieu-dinh-va-nhap-lieu-cl623,2026-01-30T09:23:58.417090,,,Negotiable,,,
Việc làm Nhân viên siêu thị,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nhan-vien-sieu-thi-cl556,2026-01-30T09:23:58.417090,,,Negotiable,,,
Việc làm Bán hàng siêu thị/cửa hàng tiện ích/tiện lợi,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-ban-hang-sieu-thi-cua-hang-tien-ich-tien-loi-cl21,2026-01-30T09:23:58.417090,,,Negotiable,,,
Việc làm Nhân viên phát tờ rơi,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nhan-vien-phat-to-roi-cl1076,2026-01-30T09:23:58.417090,,,Negotiable,,,
Việc làm Bán hàng điện thoại,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-ban-hang-dien-thoai-cl22,2026-01-30T09:23:58.417090,,,Negotiable,,,
Việc làm Nhân viên cây xăng,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nhan-vien-cay-xang-cl608,2026-01-30T09:23:58.417090,,,Negotiable,,,
Việc làm Thợ may,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tho-may-cl448,2026-01-30T09:23:58.417090,,,Negotiable,,,
Việc làm Thợ cắm hoa,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tho-cam-hoa-cl602,2026-01-30T09:23:58.417090,,,Negotiable,,,
Việc làm Thợ cắt vải,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tho-cat-vai-cl449,2026-01-30T09:23:58.417090,,,Negotiable,,,
Việc làm Thợ thủ công mỹ nghệ,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tho-thu-cong-my-nghe-cl1074,2026-01-30T09:23:58.417090,,,Negotiable,,,
Việc làm Thợ thủ công khác,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tho-thu-cong-khac-cl1075,2026-01-30T09:23:58.417090,,,Negotiable,,,
Việc làm Thợ hàn,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tho-han-cl368,2026-01-30T09:23:58.417090,,,Negotiable,,,
Việc làm Thợ cơ khí,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tho-co-khi-cl429,2026-01-30T09:23:58.418090,,,Negotiable,,,
Việc làm Thợ tiện,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tho-tien-cl431,2026-01-30T09:23:58.418090,,,Negotiable,,,
Việc làm Thợ khoan,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tho-khoan-cl1078,2026-01-30T09:23:58.418090,,,Negotiable,,,
Việc làm Thợ mài,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tho-mai-cl1079,2026-01-30T09:23:58.418090,,,Negotiable,,,
Việc làm Thợ phay,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tho-phay-cl430,2026-01-30T09:23:58.418090,,,Negotiable,,,
Việc làm Thợ Gia công cơ khí khác,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tho-gia-cong-co-khi-khac-cl966,2026-01-30T09:23:58.418090,,,Negotiable,,,
Việc làm Thợ xây/Thợ nề/Thợ hồ,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tho-xay-tho-ne-tho-ho-cl373,2026-01-30T09:23:58.418090,,,Negotiable,,,
Việc làm Thợ mộc,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tho-moc-cl369,2026-01-30T09:23:58.418090,,,Negotiable,,,
Việc làm Thợ sơn,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tho-son-cl371,2026-01-30T09:23:58.418090,,,Negotiable,,,
Việc làm Thợ nhôm kính,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tho-nhom-kinh-cl374,2026-01-30T09:23:58.418090,,,Negotiable,,,
Việc làm Thợ xây dựng khác,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-tho-xay-dung-khac-cl375,2026-01-30T09:23:58.418090,,,Negotiable,,,
"Việc làm online tại
                    nhà",,Thỏa thuận,,https://www.topcv.vn/viec-lam-remote,2026-01-30T09:23:58.418090,,,Negotiable,,,
"Tìm việc làm
                    tại TP. HCM",,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat-tai-ho-chi-minh-l2,2026-01-30T09:23:58.419090,,,Negotiable,,,
"Việc
                    làm hành chính nhân sự",,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-hanh-chinh-nhan-su,2026-01-30T09:23:58.419090,,,Negotiable,,,
"Việc
                    làm Hải Phòng",,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat-tai-hai-phong-l9,2026-01-30T09:23:58.419090,,,Negotiable,,,
"Việc làm Bình
                    Định",,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat-tai-binh-dinh-l16,2026-01-30T09:23:58.419090,,,Negotiable,,,
"Tuyển
                    dụng Content Marketing",,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-content-marketing,2026-01-30T09:23:58.419090,,,Negotiable,,,
"Tuyển
                    lập trình viên PHP",,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-lap-trinh-vien-php,2026-01-30T09:23:58.419090,,,Negotiable,,,
"Tuyển
                    lập trình viên Java",,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-lap-trinh-vien-java,2026-01-30T09:23:58.419090,,,Negotiable,,,
"Tuyển
                    lập trình viên .Net",,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-lap-trinh-vien-net,2026-01-30T09:23:58.419090,,,Negotiable,,,
"Tuyển
                    dụng nhân viên kinh doanh",,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nhan-vien-kinh-doanh,2026-01-30T09:23:58.419090,,,Negotiable,,,
"Tuyển
                    dụng nhân viên marketing",,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nhan-vien-marketing,2026-01-30T09:23:58.419090,,,Negotiable,,,
"Tìm việc
                    kế toán",,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nhan-vien-ke-toan,2026-01-30T09:23:58.419090,,,Negotiable,,,
"Việc làm
                                tốt nhất",,Thỏa thuận,,https://www.topcv.vn/viec-lam-tot-nhat,2026-01-30T09:23:58.419090,,,Negotiable,,,
Việc làm lương cao,,Thỏa thuận,,https://www.topcv.vn/viec-lam-luong-cao,2026-01-30T09:23:58.419090,,,Negotiable,,,
"Việc làm
                                quản lý",,Thỏa thuận,,https://www.topcv.vn/viec-lam-quan-ly,2026-01-30T09:23:58.420091,,,Negotiable,,,
Việc làm IT,,Thỏa thuận,,https://www.topcv.vn/viec-lam-it,2026-01-30T09:23:58.420091,,,Negotiable,,,
"Việc làm
                                Senior",,Thỏa thuận,,https://www.topcv.vn/viec-lam-senior,2026-01-30T09:23:58.420091,,,Negotiable,,,
"Việc làm
                                bán
                                thời gian",,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-ban-thoi-gian-t3,2026-01-30T09:23:58.420091,,,Negotiable,,,
0,,Thỏa thuận,,https://www.topcv.vn/viec-lam-da-luu,2026-01-30T09:24:00.996312,,,Negotiable,,,
Danh sách việc làm đã lưu,,Thỏa thuận,,https://www.topcv.vn/viec-lam-da-luu,2026-01-30T09:24:00.996312,,,Negotiable,,,
Việc làm,,Thỏa thuận,,https://www.topcv.vn/viec-lam,2026-01-30T09:24:00.997312,,,Negotiable,,,
Tìm việc làm,,Thỏa thuận,,https://www.topcv.vn/viec-lam,2026-01-30T09:24:00.997312,,,Negotiable,,,
Việc làm đã lưu,,Thỏa thuận,,https://www.topcv.vn/viec-lam-da-luu,2026-01-30T09:24:00.997312,,,Negotiable,,,
Việc làm phù hợp,,Thỏa thuận,,https://www.topcv.vn/viec-lam-phu-hop,2026-01-30T09:24:00.997312,,,Negotiable,,,
Việc làm Nhân viên kinh doanh,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nhan-vien-kinh-doanh,2026-01-30T09:24:00.997312,,,Negotiable,,,
Việc làm Kế toán,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-ke-toan,2026-01-30T09:24:00.997312,,,Negotiable,,,
Việc làm Marketing,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-marketing,2026-01-30T09:24:00.997312,,,Negotiable,,,
Việc làm Hành chính nhân sự,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-hanh-chinh-nhan-su,2026-01-30T09:24:00.997312,,,Negotiable,,,
Viêc làm Chăm sóc khách hàng,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nhan-vien-cham-soc-khach-hang,2026-01-30T09:24:00.997312,,,Negotiable,,,
Việc làm Ngân hàng,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-ngan-hang,2026-01-30T09:24:00.997312,,,Negotiable,,,
Việc làm IT,,Thỏa thuận,,https://www.topcv.vn/viec-lam-it,2026-01-30T09:24:00.997312,,,Negotiable,,,
Việc làm Lao động phổ thông,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-lao-dong-pho-thong-cr1042,2026-01-30T09:24:00.998580,,,Negotiable,,,
Việc làm Senior,,Thỏa thuận,,https://www.topcv.vn/viec-lam-senior,2026-01-30T09:24:00.998580,,,Negotiable,,,
Việc làm Kỹ sư xây dựng,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-ky-su-xay-dung,2026-01-30T09:24:00.998580,,,Negotiable,,,
Việc làm Thiết kế đồ hoạ,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-thiet-ke-do-hoa-designer,2026-01-30T09:24:00.998580,,,Negotiable,,,
Việc làm Bất động sản,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-bat-dong-san,2026-01-30T09:24:00.998580,,,Negotiable,,,
Việc làm Giáo dục,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-giao-duc,2026-01-30T09:24:00.998580,,,Negotiable,,,
Việc làm telesales,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nhan-vien-telesales,2026-01-30T09:24:00.998580,,,Negotiable,,,
Việc làm,,Thỏa thuận,,https://www.topcv.vn/viec-lam,2026-01-30T09:24:00.998580,,,Negotiable,,,
Tìm việc làm,,Thỏa thuận,,https://www.topcv.vn/viec-lam,2026-01-30T09:24:00.999619,,,Negotiable,,,
Việc làm đã lưu,,Thỏa thuận,,https://www.topcv.vn/viec-lam-da-luu,2026-01-30T09:24:00.999619,,,Negotiable,,,
Việc làm phù hợp,,Thỏa thuận,,https://www.topcv.vn/viec-lam-phu-hop,2026-01-30T09:24:00.999619,,,Negotiable,,,
Việc làm Nhân viên kinh doanh,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nhan-vien-kinh-doanh,2026-01-30T09:24:00.999619,,,Negotiable,,,
Việc làm Kế toán,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-ke-toan,2026-01-30T09:24:00.999619,,,Negotiable,,,
Việc làm Marketing,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-marketing,2026-01-30T09:24:00.999619,,,Negotiable,,,
Việc làm Hành chính nhân sự,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-hanh-chinh-nhan-su,2026-01-30T09:24:00.999619,,,Negotiable,,,
Viêc làm Chăm sóc khách hàng,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nhan-vien-cham-soc-khach-hang,2026-01-30T09:24:00.999619,,,Negotiable,,,
Việc làm Ngân hàng,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-ngan-hang,2026-01-30T09:24:00.999619,,,Negotiable,,,
Việc làm IT,,Thỏa thuận,,https://www.topcv.vn/viec-lam-it,2026-01-30T09:24:00.999619,,,Negotiable,,,
Việc làm Lao động phổ thông,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-lao-dong-pho-thong-cr1042,2026-01-30T09:24:00.999619,,,Negotiable,,,
Việc làm Senior,,Thỏa thuận,,https://www.topcv.vn/viec-lam-senior,2026-01-30T09:24:00.999619,,,Negotiable,,,
Việc làm Kỹ sư xây dựng,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-ky-su-xay-dung,2026-01-30T09:24:00.999619,,,Negotiable,,,
Việc làm Thiết kế đồ hoạ,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-thiet-ke-do-hoa-designer,2026-01-30T09:24:01.001123,,,Negotiable,,,
Việc làm Bất động sản,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-bat-dong-san,2026-01-30T09:24:01.001123,,,Negotiable,,,
Việc làm Giáo dục,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-giao-duc,2026-01-30T09:24:01.001123,,,Negotiable,,,
Việc làm telesales,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nhan-vien-telesales,2026-01-30T09:24:01.001123,,,Negotiable,,,
Việc làm Công nghệ Thông tin,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin-cr257,2026-01-30T09:24:01.001123,,,Negotiable,,,
Fullstack Developer - Upto 30M Net,,Thỏa thuận,,https://www.topcv.vn/viec-lam/fullstack-developer-upto-30m-net/2012143.html?ta_source=JobSearchList_LinkDetail&u_sr_id=jXU21ky4GgHdqUlex3cX4OFDUfFMiokLmrTyfwN1_1769739839,2026-01-30T09:24:01.001123,,,Negotiable,,,
Fullstack Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-fullstack-developer-cr257cb258cl275,2026-01-30T09:24:01.001123,,,Negotiable,,,
Thương mại điện tử,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=4,2026-01-30T09:24:01.001123,,,Negotiable,,,
IOS Developer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/ios-developer/2012074.html?ta_source=JobSearchList_LinkDetail&u_sr_id=jXU21ky4GgHdqUlex3cX4OFDUfFMiokLmrTyfwN1_1769739839,2026-01-30T09:24:01.002130,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:24:01.002130,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:24:01.002130,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:24:01.002130,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:24:01.002130,,,Negotiable,,,
"Android Developer (Java, Kotlin)",,Thỏa thuận,,https://www.topcv.vn/viec-lam/android-developer-java-kotlin/2012600.html?ta_source=JobSearchList_LinkDetail&u_sr_id=jXU21ky4GgHdqUlex3cX4OFDUfFMiokLmrTyfwN1_1769739839,2026-01-30T09:24:01.003130,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T09:24:01.003130,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:24:01.003130,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:24:01.003130,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T09:24:01.003130,,,Negotiable,,,
Senior C/C++ Developer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/senior-c-c-developer/1802893.html?ta_source=JobSearchList_LinkDetail&u_sr_id=jXU21ky4GgHdqUlex3cX4OFDUfFMiokLmrTyfwN1_1769739839,2026-01-30T09:24:01.003130,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:24:01.003130,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:24:01.003130,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:24:01.004132,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:24:01.004132,,,Negotiable,,,
Lập Trình Viên (Senior Developer),,Thỏa thuận,,https://www.topcv.vn/viec-lam/lap-trinh-vien-senior-developer/2012810.html?ta_source=JobSearchList_LinkDetail&u_sr_id=jXU21ky4GgHdqUlex3cX4OFDUfFMiokLmrTyfwN1_1769739839,2026-01-30T09:24:01.004132,,,Negotiable,,,
Fullstack Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-fullstack-developer-cr257cb258cl275,2026-01-30T09:24:01.004132,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:24:01.004132,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T09:24:01.004132,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:24:01.004132,,,Negotiable,,,
Ngân hàng,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=16,2026-01-30T09:24:01.004132,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T09:24:01.004132,,,Negotiable,,,
"Lập Trình Viên Fullstack (Java, ReactJS)",,Thỏa thuận,,https://www.topcv.vn/viec-lam/lap-trinh-vien-fullstack-java-reactjs/2023708.html?ta_source=JobSearchList_LinkDetail&u_sr_id=jXU21ky4GgHdqUlex3cX4OFDUfFMiokLmrTyfwN1_1769739839,2026-01-30T09:24:01.005416,,,Negotiable,,,
Fullstack Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-fullstack-developer-cr257cb258cl275,2026-01-30T09:24:01.005416,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:24:01.005416,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:24:01.005416,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:24:01.006514,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:24:01.006514,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:24:01.006514,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:24:01.006514,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:24:01.006514,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:24:01.007574,,,Negotiable,,,
Dev (Java Backend) - Từ 2 Năm KN - Dự Án Bank/Finance - UPTO 25M,,Thỏa thuận,,https://www.topcv.vn/viec-lam/dev-java-backend-tu-2-nam-kn-du-an-bank-finance-upto-25m/2010710.html?ta_source=JobSearchList_LinkDetail&u_sr_id=jXU21ky4GgHdqUlex3cX4OFDUfFMiokLmrTyfwN1_1769739839,2026-01-30T09:24:01.007574,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T09:24:01.007574,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:24:01.007574,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T09:24:01.007574,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T09:24:01.007574,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:24:01.008622,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:24:01.008622,,,Negotiable,,,
Nhân sự,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=31,2026-01-30T09:24:01.008622,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:24:01.008622,,,Negotiable,,,
"Chuyên Viên DevOps Engineer (Database, SQL)",,Thỏa thuận,,https://www.topcv.vn/viec-lam/chuyen-vien-devops-engineer-database-sql/1963000.html?ta_source=JobSearchList_LinkDetail&u_sr_id=jXU21ky4GgHdqUlex3cX4OFDUfFMiokLmrTyfwN1_1769739839,2026-01-30T09:24:01.008622,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:24:01.008622,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T09:24:01.009632,,,Negotiable,,,
Ngân hàng,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=16,2026-01-30T09:24:01.009632,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T09:24:01.009632,,,Negotiable,,,
"Fullstack Developer (.NET, React, SQL, C#) - Open Đi Làm Sau Tết Âm",,Thỏa thuận,,https://www.topcv.vn/viec-lam/fullstack-developer-net-react-sql-c-open-di-lam-sau-tet-am/1835045.html?ta_source=JobSearchList_LinkDetail&u_sr_id=jXU21ky4GgHdqUlex3cX4OFDUfFMiokLmrTyfwN1_1769739839,2026-01-30T09:24:01.009632,,,Negotiable,,,
